ligand_name;smiles;logp;n_aliphatic_rings;n_aromatic_rings;n_saturated_rings;n_rotatable_bonds
ligand182-0;[CH3][c]1[cH][c]([CH3])[c]([c]2[cH][cH][n][n]2[CH2][CH2][NH2])[c]([CH3])[cH]1;2.4824599999999997;0;2;0;3
ligand183-0;[CH3][N]1[C](=[O])[c]2[cH][cH][cH][cH][c]2[C@@]1([CH3])[OH];0.9372;1;1;0;0
ligand184-0;[CH3][C]1[C]([CH3])=[C]([CH3])[C]([CH3])=[C]1[Si]([CH3])([CH3])[N][C]([CH3])([CH3])[CH3];4.394490000000004;1;0;0;2
ligand185-0;[CH3][O][CH2][CH2][O][CH3];0.2792;0;0;0;3
ligand186-0;[C]1=[CH][CH]=[CH][O]1;0.84719;1;0;0;0
ligand187-0;[O]=[C]1[CH2][CH2][C](=[O])[N]1;-0.5622;1;0;1;0
ligand188-0;[cH]1[cH][cH][n][cH][cH]1;1.0816;0;1;0;0
ligand189-0;[CH3][C]1[N]([CH3])[C]=[C]2[CH]=[CH][CH]=[CH][N]12;1.47128;2;0;0;0
ligand190-0;[CH3][CH2][CH2][CH2]/[N]=[CH]/[c]1[cH][cH][cH][cH][n]1;2.3006;0;1;0;4
ligand191-0;[OH][N]=[C]1[CH2][CH2][CH2][CH2]1;1.3906;1;0;1;0
ligand192-0;[CH3][C]1=[CH][CH][N](/[CH]=[C](\[O])[c]2[cH][cH][cH][cH][n]2)[CH]=[CH]1;2.747890000000001;1;1;0;2
ligand193-0;[CH]1[CH][CH2][CH2][CH][CH][CH2][CH2]1;2.377560000000001;1;0;1;0
ligand194-0;[CH2]1[CH2][CH2][CH]([N][CH]2[CH2][CH2][CH2][CH2][CH2]2)[CH2][CH2]1;3.2562000000000024;2;0;2;2
ligand195-0;[O][C](=[O])[CH2][N]1[CH2][CH2][CH2][NH][CH2][CH2][NH][CH2][CH2][CH2][NH][CH2][CH2]1;-1.1918999999999962;1;0;1;2
ligand196-0;[N][N][N];-1.4418000000000002;0;0;0;0
ligand197-0;[cH]1[cH][cH][c]([c]2[cH][cH][cH][c]([c]3[cH][cH][cH][cH][n]3)[n]2)[n][cH]1;3.3024000000000013;0;3;0;2
ligand198-0;[C]1=[C]([C]2=[N][c]3[cH][cH][cH][cH][c]3[N]2)[CH]=[CH][CH]=[C]1[C]1=[N][c]2[cH][cH][cH][cH][c]2[N]1;4.171590000000003;3;2;0;2
ligand199-0;[CH3][C]([O])=[O];-0.03660000000000008;0;0;0;0
ligand200-0;[O][C](=[O])[c]1[cH][cH][cH][c]([c]2[cH][cH][cH][c]([C](=[O])[OH])[n]2)[n]1;1.4608999999999999;0;2;0;3
ligand201-0;[cH]1[cH][cH][c]([P]([CH2][CH2][CH2][P]([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)[cH][cH]1;5.642300000000005;0;4;0;8
ligand202-0;[CH3][c]1[cH][cH][cH][c]([NH][CH2][c]2[cH][cH][cH][cH][n]2)[c]1[c]1[c]([CH3])[cH][cH][cH][c]1[NH][CH2][c]1[cH][cH][cH][cH][n]1;6.033040000000005;0;4;0;7
ligand203-0;[CH]=[C]([CH3])[C]([O])=[O];0.32279;0;0;0;1
ligand204-0;[CH3][NH][C][O][CH3];-0.15151000000000003;0;0;0;2
ligand205-0;[CH3][CH]([CH3])[P]([c]1[cH][cH][cH][cH][c]1[c]1[cH][cH][c]([c]2[cH][cH][cH][cH][c]2[P]([CH]([CH3])[CH3])[CH]([CH3])[CH3])[cH][cH]1)[CH]([CH3])[CH3];8.965400000000002;0;3;0;8
ligand205-1;[CH3][CH]([CH3])[P]([c]1[cH][cH][cH][cH][c]1[c]1[cH][cH][c]([c]2[cH][cH][cH][cH][c]2[P]([CH]([CH3])[CH3])[CH]([CH3])[CH3])[cH][cH]1)[CH]([CH3])[CH3];8.965400000000002;0;3;0;8
ligand206-0;[CH3][CH]([CH3])[c]1[cH][cH][cH][c]([CH]([CH3])[CH3])[c]1[N]1[C][N]([c]2[c]([CH]([CH3])[CH3])[cH][cH][cH][c]2[CH]([CH3])[CH3])[CH]=[CH]1;7.974290000000008;1;2;0;6
ligand207-0;[CH2]1[CH2][NH][CH2][CH2][NH][CH2][CH2][NH]1;-1.2311999999999985;1;0;1;0
ligand208-0;[CH3][CH]([CH3])[N]1[C][N]([CH2][c]2[cH][cH][cH][cH][cH]2)[CH]=[N]1;2.15219;1;1;0;3
ligand209-0;[CH3][C]([CH3])([CH3])[C]1=[CH][C]([C]([CH3])([CH3])[CH3])=[N][C@@]1([O][O])[c]1[cH][cH][cH][cH][n]1;4.069700000000003;1;1;0;2
ligand210-0;[N]#[C][S];0.66498;0;0;0;0
ligand211-0;[CH3][c]1[cH][cH][c]([NH][C](=[O])/[CH]=[CH]\[C]([O])=[O])[cH][cH]1;1.44682;0;1;0;3
ligand212-0;[CH3][C](=[O])[S];0.7303999999999999;0;0;0;0
ligand213-0;[CH3]/[C]1=[N]\[CH2][CH2][CH2][N]([CH3])[CH2][CH2][CH2][NH][C]([CH3])([CH3])[CH2]1;1.9311999999999996;1;0;0;0
ligand214-0;[CH3][NH][C@@H]([c]1[cH][cH][cH][cH][cH]1)[C@@H]([N][S](=[O])(=[O])[c]1[cH][cH][c]([CH3])[cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;3.9901200000000037;0;3;0;7
ligand215-0;[CH3][C][NH][P]([N]([CH]([CH3])[CH3])[CH]([CH3])[CH3])[N]([CH]([CH3])[CH3])[CH]([CH3])[CH3];4.099190000000004;0;0;0;8
ligand216-0;[CH3][C]1([CH3])[C@@H]2[CH2][CH2][c]3[cH][cH][c]([C]4=[C][CH]=[CH][S]4)[n][c]3[C@@H]21;4.171990000000003;3;1;1;1
ligand217-0;[CH3][C@@H]1[C@@H]([CH2][NH][CH][c]2[cH][cH][cH][cH][n]2)[CH2][C@H]2[CH2][C@@H]1[C]2([CH3])[CH3];3.4993900000000027;3;1;3;4
ligand218-0;[CH3][CH]([CH3])[C@@H]1[CH2][CH2][C@@H]([CH3])[CH2][C@@]1([O])[CH2][N]([CH3])[C@@H]([CH3])[C@H]([O])[c]1[cH][cH][cH][cH][cH]1;4.740000000000005;1;1;1;6
ligand219-0;[CH3][c]1[cH][c]([CH3])[c]([O])[c]([CH3])[cH]1;2.7556600000000007;0;1;0;0
ligand220-0;[CH3][Si]([CH3])([CH3])[N][CH2][CH2][N]([CH2][CH2][N][Si]([CH3])([CH3])[CH3])[CH2][c]1[cH][cH][cH][cH][n]1;2.7622;0;1;0;10
ligand221-0;[S]=[c]1[s][c]2[n][c]3[cH][cH][cH][cH][c]3[n][c]2[s][c]1=[S];4.364980000000001;0;3;0;0
ligand221-1;[S]=[c]1[s][c]2[n][c]3[cH][cH][cH][cH][c]3[n][c]2[s][c]1=[S];4.364980000000001;0;3;0;0
ligand222-0;[CH3][c]1[cH][cH][cH][cH][c]1[NH2];1.57722;0;1;0;0
ligand223-0;[cH]1[cH][n][cH][c]([P]([c]2[cH][cH][cH][n][cH]2)[c]2[cH][cH][cH][n][cH]2)[cH]1;1.6297999999999997;0;3;0;3
ligand224-0;[CH]1=[C]([CH2][N]2[CH2][CH2][CH2][CH2][CH2]2)[N][C]([CH2][N]2[CH2][CH2][CH2][CH2][CH2]2)=[CH]1;2.3440000000000003;3;0;2;4
ligand225-0;[CH3][c]1[cH][c]([CH3])[c]([N]2[C][N]([c]3[cH][cH][cH][cH][c]3[C][c]3[cH][cH][cH][cH][c]3[O][CH]([CH3])[CH3])[CH2][CH2]2)[c]([CH3])[cH]1;6.199640000000007;1;3;1;6
ligand226-0;[C]#[C][c]1[cH][cH][cH][cH][cH]1;1.62449;0;1;0;0
ligand227-0;[CH3][CH2][CH2][CH2][N]1[C][N]([C][c]2[c]3[cH][cH][cH][cH][c]3[cH][c]3[cH][cH][cH][cH][c]23)[CH]=[CH]1;5.265080000000005;1;3;0;5
ligand228-0;[CH3][CH]([CH3])[P]([CH2][CH2][N]([CH3])[CH3])[CH]([CH3])[CH3];2.846700000000001;0;0;0;5
ligand229-0;[F][c]1[cH][cH][c]([c]2[cH][c]([c]3[n][cH][cH][s]3)[n][c]([c]3[n][cH][cH][s]3)[cH]2)[c]([F])[cH]1;5.419000000000003;0;4;0;3
ligand230-0;[CH2]=[CH][c]1[cH][cH][c](/[N]=[CH]/[c]2[cH][cH][cH][cH][c]2[O])[cH][cH]1;4.224000000000003;0;2;0;3
ligand231-0;[CH3][n]1[cH][cH][n]([B]([c]2[cH][cH][cH][cH][cH]2)([n]2[cH][cH][n]([CH3])[c]2=[S])[n]2[cH][cH][n]([CH3])[c]2=[S])[c]1=[S];3.0858700000000017;0;4;0;4
ligand232-0;[CH](=[N]/[C@H]1[CH2][C@@H](/[N]=[CH]/[c]2[cH][cH][cH][cH][cH]2)[CH2][C@@H](/[N]=[CH]/[c]2[cH][cH][cH][cH][cH]2)[CH2]1)\[c]1[cH][cH][cH][cH][cH]1;5.633400000000005;1;3;1;6
ligand233-0;[C]#[C][c]1[cH][cH][n][cH][cH]1;1.01949;0;1;0;0
ligand234-0;[CH3][CH2][O][C](=[O])[c]1[cH][cH][n][c]([c]2[cH][c]([C](=[O])[O][CH2][CH3])[cH][cH][n]2)[cH]1;2.5454000000000008;0;2;0;5
ligand235-0;[S]=[C]1[CH]=[CH][CH][CH]=[N]1;1.15869;1;0;0;0
ligand236-0;[S]=[C]1[CH]=[CH][CH][CH]=[N]1;1.15869;1;0;0;0
ligand237-0;[NH][N][c]1[cH][cH][cH][cH][n]1;0.5153999999999999;0;1;0;1
ligand238-0;[N]=[N][c]1[cH][cH][cH][cH][n]1;0.9654;0;1;0;1
ligand239-0;[CH3][C]1([CH3])[c]2[cH][cH][cH][cH][c]2[O][c]2[c]([P]([c]3[cH][cH][cH][cH][cH]3)[c]3[cH][cH][cH][cH][cH]3)[cH][cH][cH][c]21;5.876400000000006;1;4;0;3
ligand240-0;[Se][c]1[cH][cH][cH][cH][cH]1;0.48040000000000005;0;1;0;0
ligand241-0;[CH3][C]([CH3])([CH3])[n]1[cH][cH][n]([BH]([n]2[cH][cH][n]([C]([CH3])([CH3])[CH3])[c]2=[S])[n]2[cH][cH][n]([C]([CH3])([CH3])[CH3])[c]2=[S])[c]1=[S];5.610970000000005;0;3;0;3
ligand242-0;[CH3][c]1[n][cH][cH][c]([c]2[cH][cH][n][c]([CH3])[n]2)[n]1;1.59884;0;2;0;1
ligand243-0;[CH3][CH]([CH3])[c]1[cH][cH][cH][c]([CH]([CH3])[CH3])[c]1[N][C](=[O])[c]1[cH][cH][cH][cH][cH]1;5.009700000000004;0;2;0;4
ligand244-0;[CH3][c]1[cH][cH][cH][cH][c]1[P]([c]1[cH][cH][cH][cH][c]1[CH3])[c]1[cH][cH][cH][cH][c]1[CH3];4.370060000000003;0;3;0;3
ligand245-0;[S][CH][C]([S])[P]([c]1[cH][cH][cH][cH][cH]1)([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;5.026780000000002;0;3;0;5
ligand246-0;[CH2][N]1[CH2][C@]2([c]3[cH][cH][cH][cH][cH]3)[CH2][N]([CH3])[CH2][C@]([c]3[cH][cH][cH][cH][cH]3)([CH2]1)[C]2=[O];2.48409;2;2;2;2
ligand247-0;[N]=[O];-0.44710000000000005;0;0;0;0
ligand247-1;[N]=[O];-0.44710000000000005;0;0;0;0
ligand248-0;[N]=[O];-0.44710000000000005;0;0;0;0
ligand249-0;[CH3]/[C]([CH]/[C]([CH3])=[N]/[c]1[c]([CH]([CH3])[CH3])[cH][cH][cH][c]1[CH]([CH3])[CH3])=[N]\[c]1[c]([CH]([CH3])[CH3])[cH][cH][cH][c]1[CH]([CH3])[CH3];9.26949;0;2;0;8
ligand250-0;[CH3][CH]([CH3])[P]([CH]([CH3])[CH3])[CH]([CH3])[CH3];3.693500000000003;0;0;0;3
ligand251-0;[O-][N+]1[CH]=[CH][CH]=[CH][C]1=[S];1.0352;1;0;0;0
ligand252-0;[cH]1[cH][cH][c]([P]([CH2][P]([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)[cH][cH]1;5.209700000000004;0;4;0;6
ligand253-0;[F][C]([F])([F])[P]([CH2][C]1=[C][C]([CH2][P]([C]([F])([F])[F])[C]([F])([F])[F])=[CH][CH]=[CH]1)[C]([F])([F])[F];7.255190000000003;1;0;0;4
ligand254-0;[CH3][C]1([CH3])[CH2][O][C]([CH2][O][P]2[O][c]3[cH][cH][cH][cH][c]3-[c]3[cH][cH][cH][cH][c]32)=[N]1;3.9071000000000025;2;2;0;3
ligand255-0;[CH3][C](=[N]\[O])/[C]([CH3])=[N]/[CH2][CH2][CH2]/[N]=[C]([CH3])/[C]([CH3])=[N]/[OH];1.9547999999999999;0;0;0;6
ligand256-0;[CH2][O][CH3];0.42439000000000004;0;0;0;0
ligand257-0;[CH3][c]1[cH][c]2[n][cH][n]([CH3])[c]2[cH][c]1[CH3];2.1901399999999995;0;2;0;0
ligand258-0;[CH3][Si]1([CH3])[O][Si]([CH3])([CH3])[C]2=[C]([CH][CH]=[CH]2)[Si]([CH3])([CH3])[C]2[CH]=[CH][CH]=[C]21;4.433380000000004;3;0;0;0
ligand259-0;[O][c]1[cH][cH][cH][cH][c]1/[CH]=[N]/[CH2][CH2]/[N]=[CH]/[c]1[cH][cH][cH][cH][c]1[O];3.5122000000000018;0;2;0;5
ligand260-0;[O]=[C]([CH2][N]([CH2][P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[CH2][P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[NH][c]1[cH][cH][c]2[c]([cH]1)[CH2][c]1[cH][cH][cH][cH][c]1-2;7.679100000000008;1;6;0;11
ligand261-0;[CH3][O][c]1[cH][cH][cH][c](/[CH]=[N]/[c]2[cH][cH][cH][cH][c]2[O][CH2][c]2[cH][cH][cH][cH][c]2[CH2][O][c]2[cH][cH][cH][cH][c]2/[N]=[CH]/[c]2[cH][cH][cH][c]([O][CH3])[c]2[O])[c]1[O];8.650600000000003;0;5;0;12
ligand262-0;[CH3][CH]([CH3])[NH]([CH2][CH2][N]1[C][N]([CH3])[CH]=[CH]1)[CH]([CH3])[CH3];1.64339;1;0;0;5
ligand263-0;[O]/[C](=[CH]\[C](=[N]\[c]1[cH][cH][cH][cH][cH]1)[C]([F])([F])[F])[c]1[cH][cH][cH][c]([C]([F])([F])[F])[cH]1;5.8118000000000025;0;2;0;3
ligand264-0;[C]#[C][c]1[cH][cH][c]([O][CH3])[cH][cH]1;1.6330899999999997;0;1;0;1
ligand265-0;[CH3][O][C]1=[CH][CH]=[C]([c]2[cH][cH][c]([CH3])[cH][n]2)[C]=[CH]1;2.676710000000001;1;1;0;2
ligand266-0;[CH3][O][C](=[O])/[C]=[CH]\[C](=[O])[O][CH3];-0.3082100000000001;0;0;0;2
ligand267-0;[CH3][Si]([CH3])([CH3])/[C]=[C]\[Si]([CH3])([CH3])[CH3];2.903780000000001;0;0;0;2
ligand267-1;[CH3][Si]([CH3])([CH3])/[C]=[C]\[Si]([CH3])([CH3])[CH3];2.903780000000001;0;0;0;2
ligand268-0;[F][C]1=[C][C]([F])=[C]([F])[C]([F])=[C]([F])[C]([F])=[C]1[F];4.10839;1;0;0;0
ligand269-0;[CH3][O][C]1[CH][CH][CH2][CH2][CH2][CH2][CH2]1;2.537470000000001;1;0;1;1
ligand270-0;[O][CH2][c]1[cH][cH][cH][c]([CH2][O])[n]1;0.9426;0;1;0;2
ligand271-0;[CH3][CH2][C](=[O])[O][CH][c]1[cH][cH][cH][cH][c]1[P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;3.9078900000000028;0;3;0;6
ligand272-0;[NH][S](=[O])(=[O])[c]1[cH][cH][c]([N]=[C]=[S])[cH][cH]1;1.3924999999999998;0;1;0;2
ligand273-0;[CH3]/[C]([O])=[CH]/[C]([CH3])=[N]/[c]1[cH][cH][cH][c]2[cH][cH][c]([c]3[cH][cH][cH][cH][cH]3)[n][c]12;5.376900000000004;0;3;0;3
ligand274-0;[CH3][C]([CH3])([CH3])[c]1[cH][cH][cH][c]([C]([CH3])([CH3])[CH3])[c]1[O];4.425400000000003;0;1;0;0
ligand275-0;[CH3][c]1[cH][c]([CH3])[n]([BH]([n]2[n][c]([CH3])[cH][c]2[CH3])[n]2[n][c]([CH3])[cH][c]2[CH3])[n]1;1.7885199999999999;0;3;0;3
ligand276-0;[O][C]1=[C]2[CH][CH]=[CH][CH]=[C]2[O][C]([c]2[cH][cH][cH][cH][cH]2)=[C]1[O];3.1584900000000014;2;1;0;1
ligand277-0;[cH]1[cH][cH][c]([c]2[cH][cH][n]([c]3[cH][cH][cH][cH][n]3)[n]2)[cH][cH]1;3.006900000000001;0;3;0;2
ligand278-0;[O][C]([O])=[O];-0.032600000000000004;0;0;0;0
ligand279-0;[N]#[C][S];0.66498;0;0;0;0
ligand280-0;[cH]1[cH][cH][c]([c]2[cH][cH][cH][cH][c]2[P]([CH]2[CH2][CH2][CH2][CH2][CH2]2)[CH]2[CH2][CH2][CH2][CH2][CH2]2)[cH][cH]1;7.174600000000006;2;2;2;4
ligand281-0;[CH3][C]([CH3])([CH3])[C]=[P];2.1222000000000003;0;0;0;0
ligand282-0;[CH3][c]1[cH][p]([c]2[cH][cH][cH][cH][cH]2)[c]([c]2[c]([CH3])[c]([CH3])[cH][p]2[c]2[cH][cH][cH][cH][cH]2)[c]1[CH3];8.63568;0;4;0;3
ligand283-0;[CH3][O][C]1=[CH][CH]=[C](/[CH]=[N]/[c]2[cH][cH][c]([O][CH3])[cH][cH]2)[C]=[CH]1;3.227190000000001;1;1;0;4
ligand284-0;[CH3][C](=[O])[CH][C](=[O])[C]([F])([F])[F];0.91109;0;0;0;2
ligand285-0;[CH2][C]([CH][CH3])[C@@H]([OH])[CH2][CH][C]#[N];1.0980400000000001;0;0;0;4
ligand286-0;[F][C]1=[C][C]([F])=[C]([F])[N]=[C]1[F];2.1326899999999998;1;0;0;0
ligand287-0;[CH3][CH2][O][C](=[O])[c]1[cH][c]([O][CH2][c]2[cH][cH][cH][cH][cH]2)[c]2[cH][c]([N]([CH3])[CH3])[cH][cH][c]2[n]1;4.056500000000002;0;3;0;6
ligand288-0;[CH3][C]([CH3])[C](=[O])[O][CH]([CH3])[CH3];1.55229;0;0;0;2
ligand289-0;[CH]#[C][c]1[cH][cH][c](/[N]=[CH]/[c]2[cH][cH][cH][cH][n]2)[cH][cH]1;2.8135000000000012;0;2;0;2
ligand290-0;[CH3][N]1[C][N]([CH2][c]2[cH][cH][cH][cH][c]2[c]2[cH][cH][cH][cH][c]2[CH2][N]2[C][N]([CH3])[CH]=[CH]2)[CH]=[CH]1;3.831780000000003;2;2;0;5
ligand291-0;[O][N][O];-0.7182000000000001;0;0;0;0
ligand292-0;[CH2][C]1=[C]([CH2])[C@@H]2[CH2][C@H]1[CH2][C@H]2[O][C](=[O])[c]1[cH][cH][c]([Br])[cH][cH]1;3.9790800000000033;2;1;1;2
ligand293-0;[CH3][c]1[cH][c]([CH3])[c]([N]2[C][N]([c]3[c]([CH3])[cH][c]([CH3])[cH][c]3[CH3])[C]([O][C](=[O])[C]([CH3])([CH3])[CH3])=[CH]2)[c]([CH3])[cH]1;6.248210000000006;1;2;0;3
ligand294-0;[CH3][O];0.04670000000000002;0;0;0;0
ligand295-0;[CH3][CH2][N]([CH2][CH3])[C](=[S])[N][C]([N][c]1[cH][cH][cH][cH][c]1[O])[c]1[cH][cH][cH][cH][cH]1;3.8351900000000025;0;2;0;6
ligand296-0;[CH3][C]([CH3])([CH3])[P]([C]([CH3])([CH3])[CH3])[C]([CH3])([CH3])[CH3];4.863800000000005;0;0;0;0
ligand297-0;[CH3][c]1[cH][c]([CH3])[c]([c]2[cH][cH][cH][c]([c]3[c]([CH3])[cH][c]([CH3])[cH][c]3[CH3])[c]2[N])[c]([CH3])[cH]1;6.668120000000005;0;3;0;2
ligand298-0;[CH3][C]([CH3])([CH3])[NH];1.0678;0;0;0;0
ligand299-0;[CH3][O][c]1[cH][cH][cH][c](/[CH]=[N]/[N][C](=[O])[c]2[cH][cH][cH][c]([CH3])[c]2[OH])[c]1[O];2.6317200000000005;0;2;0;4
ligand300-0;[CH3][CH2][OH];-0.0014000000000000679;0;0;0;0
ligand301-0;[CH3][N]1[CH2][CH2][N]([CH3])[C]1[N][c]1[cH][cH][cH][cH][c]1[c]1[cH][cH][cH][cH][c]1[N][C]1[N]([CH3])[CH2][CH2][N]1[CH3];2.5221800000000005;2;2;2;5
ligand302-0;[CH3][N]1[C][N]([CH2][c]2[cH][cH][cH][cH][n]2)[c]2[cH][cH][cH][cH][c]21;2.5342900000000004;1;2;0;2
ligand303-0;[CH3][Si]1([CH3])[CH][Si]([CH3])([CH3])[CH2][Si]([CH3])([CH3])[CH2]1;3.486290000000002;1;0;1;0
ligand304-0;[O][C](=[O])[OH];0.09489999999999998;0;0;0;0
ligand305-0;[CH3][N]1[CH2][CH2][CH2][N]([CH3])[CH2][CH2][N]([CH3])[CH2][CH2][CH2][N]([CH3])[CH2][CH2]1;0.5074000000000021;1;0;1;0
ligand306-0;[O][c]1[cH][cH][cH][cH][c]1/[CH]=[N]/[CH2][CH]1[O][CH2][CH2][O]1;1.6221999999999996;1;1;1;3
ligand307-0;[NH2][C](=[O])[c]1[cH][cH][cH][cH][n]1;0.1805;0;1;0;1
ligand308-0;[CH3][C@H]([NH][C](=[O])[c]1[cH][cH][cH][cH][cH]1)[C]([O])=[O];0.7619999999999996;0;1;0;3
ligand309-0;[CH3][O][c]1[cH][cH][cH][c]([CH][N][CH2][c]2[cH][cH][cH][o]2)[c]1[O];2.7464900000000005;0;2;0;5
ligand310-0;[CH3][CH2][n]1[cH][c]([C]([O])=[O])[c](=[O])[c]2[cH][c]3[c]([cH][c]21)[O][CH2][O]3;1.3208;1;2;0;2
ligand311-0;[cH]1[cH][n][c]2[c]([cH]1)[cH][cH][c]1[cH][cH][cH][n][c]12;2.7830000000000004;0;3;0;0
ligand312-0;[CH3][C](/[CH]=[C](\[O])[c]1[cH][cH][cH][cH][cH]1)=[N]\[N][C](=[O])[c]1[cH][cH][cH][cH][c]1[NH2];2.8609;0;2;0;4
ligand313-0;[cH]1[cH][n][n]([CH]([n]2[cH][cH][cH][n]2)[n]2[cH][cH][cH][n]2)[cH]1;0.8287999999999999;0;3;0;3
ligand314-0;[CH]1=[CH][C]2[CH]=[CH][CH]=[C]2[CH]=[CH]1;2.18309;2;0;0;0
ligand314-1;[CH]1=[CH][C]2[CH]=[CH][CH]=[C]2[CH]=[CH]1;2.18309;2;0;0;0
ligand315-0;[CH](/[CH]=[CH]/[c]1[cH][cH][cH][cH][cH]1)=[C]([P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;7.807000000000008;0;5;0;8
ligand316-0;[CH3][N]([CH2][CH2][P]([C]([CH3])([CH3])[CH3])[C]([CH3])([CH3])[CH3])[CH2][CH2][P]([C]([CH3])([CH3])[CH3])[C]([CH3])([CH3])[CH3];7.0760000000000085;0;0;0;6
ligand317-0;[CH3][Si]([CH3])([CH3])[N][Si]([CH3])([CH3])[CH3];2.2606;0;0;0;2
ligand318-0;[CH3][CH2][O]/[C](=[CH]/[C](=[S])[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;4.482200000000003;0;2;0;5
ligand319-0;[CH3][C](/[C]=[C](/[c]1[cH][cH][cH][cH][cH]1)[C]([CH3])([CH3])[CH3])[c]1[cH][cH][cH][cH][c]1[P]([c]1[cH][c]([C]([F])([F])[F])[cH][c]([C]([F])([F])[F])[cH]1)[c]1[cH][c]([C]([F])([F])[F])[cH][c]([C]([F])([F])[F])[cH]1;11.395379999999987;0;4;0;6
ligand320-0;[CH3][C]1([CH3])[CH2][O][C]([B]([C]2=[N][C]([CH3])([CH3])[CH2][O]2)([C]2=[N][C]([CH3])([CH3])[CH2][O]2)[c]2[cH][cH][cH][cH][cH]2)=[N]1;2.581900000000001;3;1;0;4
ligand321-0;[CH2][c]1[cH][cH][cH][cH][cH]1;1.86879;0;1;0;0
ligand322-0;[F][c]1[c]([F])[c]([F])[c](/[C]=[C](/[C]2=[C][CH]=[CH][CH]=[CH]2)[c]2[c]([F])[c]([F])[c]([F])[c]([F])[c]2[F])[c]([F])[c]1[F];6.168080000000002;1;2;0;3
ligand323-0;[F][c]1[c]([F])[c]([F])[c]([S])[c]([F])[c]1[F];2.9385;0;1;0;0
ligand324-0;[CH]1[CH][C@H]2[CH]=[CH][C@@H]1[CH2]2;1.60088;2;0;1;0
ligand325-0;[BH4];-1.4516000000000002;0;0;0;0
ligand326-0;[CH2]1[CH2][CH2][O][CH2]1;0.7968000000000001;1;0;1;0
ligand327-0;[CH3][CH2][C]1=[C]([CH3])[C]([CH3])[C]([CH3])=[C]1[CH3];3.6572900000000024;1;0;0;1
ligand328-0;[CH3][c]1[cH][c]([CH3])[n]([CH]([n]2[n][c]([CH3])[cH][c]2[CH3])[n]2[n][c]([CH3])[cH][c]2[CH3])[n]1;2.6793200000000006;0;3;0;3
ligand329-0;[CH3]/[C](=[N]\[CH2][C]([CH3])([CH3])/[N]=[CH]/[c]1[cH][c]([C]([CH3])([CH3])[CH3])[cH][c]([C]([CH3])([CH3])[CH3])[c]1[O])[c]1[cH][cH][cH][cH][c]1[O];7.275900000000007;0;2;0;5
ligand330-0;[CH3][CH2][n]1[cH][cH][n]([CH2][CH3])[c]1=[S];2.05889;0;1;0;2
ligand331-0;[CH2]1[CH2][S][CH2][CH2][S][CH2][CH2][S]1;2.1996;1;0;1;0
ligand332-0;[CH3][O][c]1[cH][cH][n][c]([c]2[cH][c]([O][CH3])[cH][cH][n]2)[cH]1;2.2092;0;2;0;3
ligand333-0;[CH3][CH]([CH3])[C@H]1[CH2][O][C]([c]2[cH][cH][cH][cH][c]2[N]2[C][N]([CH3])[CH]=[CH]2)=[N]1;2.7072900000000013;2;1;0;3
ligand334-0;[CH3][C]1=[CH][CH]=[C]([c]2[n][c]3[cH][cH][cH][cH][c]3[s]2)[C]=[CH]1;3.998990000000002;1;2;0;1
ligand335-0;[CH3][C](=[O])/[C]([CH3])=[C](/[CH3])[O];1.2997999999999998;0;0;0;1
ligand336-0;[C]1[N]([C]2=[CH][CH]=[CH][CH]=[C]2)[c]2[cH][cH][cH][cH][c]2[N]1[c]1[cH][cH][cH][cH][cH]1;4.454080000000002;2;2;0;2
ligand337-0;[CH3][c]1[cH][c]([CH3])[n]([CH2][N]([CH2][n]2[n][c]([CH3])[cH][c]2[CH3])[CH2][n]2[n][c]([CH3])[cH][c]2[CH3])[n]1;2.7015200000000013;0;3;0;6
ligand338-0;[CH3][CH]([CH3])[c]1[cH][cH][cH][c]([CH]([CH3])[CH3])[c]1[N];3.633600000000002;0;1;0;2
ligand339-0;[CH3][C](=[N]\[c]1[cH][c]([CH3])[cH][c]([CH3])[cH]1)/[C]([CH3])=[N]/[c]1[cH][c]([CH3])[cH][c]([CH3])[cH]1;5.805280000000005;0;2;0;3
ligand340-0;[CH3][c]1[cH][c]([CH3])[n]([CH2][CH2][O][CH2][CH2][n]2[n][c]([CH3])[cH][c]2[CH3])[n]1;2.03008;0;2;0;6
