occurrence;energy;dipole_moment;homo_lumo_gap;metal_bound_homo_energy;metal_bound_homo_s;metal_bound_homo_p;metal_bound_homo_d;metal_bound_homo_f;metal_bound_lumo_energy;metal_bound_lumo_s;metal_bound_lumo_p;metal_bound_lumo_d;metal_bound_lumo_f;polarisability;molar_volume;largest_frequency;I1/I3;I2/I3
OFUQIP-subgraph-0;-803.238904949;5.9677;0.08199999999999999;0.169;-0.03445417949325125;1.0182334833057067;0.0162206961875444;0.0;0.251;1.0282135076252723;-0.028213507625272322;0.0;0.0;254.48;2494.83;3022.5855;0.5130392475034652;0.6407020512097288
VOTQOM-subgraph-1;-1122.28475665;21.0262;0.08000000000000002;0.058;0.013183488221309702;0.9534255457099633;0.03339096606872703;0.0;0.138;0.0;0.9852410278190699;0.014758972180930134;0.0;365.74;2921.451;3151.7474;;
KEPPAZ-subgraph-2;-827.397768122;3.2152;0.16399999999999998;-0.213;0.0;0.9885242385242384;0.011475761475761475;0.0;-0.049;0.0;0.9497450063748406;0.05025499362515938;0.0;198.38;2342.286;3219.8678;0.2811568558234999;0.8665746141429472
PERMOP-subgraph-0;-1456.85552197;1.5289;0.151;-0.193;0.03871120028325268;0.9492505606042724;0.012038239112474923;0.0;-0.042;0.0;0.9515024944889199;0.048497505511080174;0.0;355.42;3200.344;3148.0619;;
LUSSAV-subgraph-1;-816.391105728;7.7538;0.11199999999999999;-0.025;0.33316121036868745;0.6241867189920479;0.04265207063926468;0.0;0.087;0.0;0.9654380400306246;0.03456195996937547;0.0;208.94;2219.994;3162.6595;0.24336297497700224;0.7990341884753118
NIQFOK-subgraph-0;-963.959069868;9.6843;0.156;-0.025;0.028189754917429265;0.9137477648048805;0.05806248027769012;0.0;0.131;0.912712233347845;0.05420113191118851;0.03308663474096648;0.0;196.06;2289.176;3039.3495;0.3297765441148931;0.7899745907729392
NIQFEA-subgraph-0;-963.959075948;9.6841;0.156;-0.025;0.028192720387123924;0.9137386913528297;0.05806858826004629;0.0;0.131;0.9126033957335656;0.054309969525467995;0.03308663474096648;0.0;196.06;2127.565;3039.0373;0.32981182702371553;0.7899030817190297
NIQCUN-subgraph-1;-963.959072935;9.6825;0.156;-0.025;0.02819568648079958;0.9138348237769595;0.05796948974224092;0.0;0.131;0.9127027321214761;0.05420703167519322;0.03309023620333079;0.0;196.06;2316.015;3039.1778;0.32979302710317526;0.7899250616424006
EQEPAU-subgraph-1;-1167.84481359;2.3093;0.11;-0.057;0.0;0.9364544976328248;0.06354550236717517;0.0;0.053;0.0;1.0;0.0;0.0;334.7;2793.251;3126.2109;;
EQENUM-subgraph-0;-1167.84378285;2.6152;0.11;-0.055;0.0;0.9357740585774058;0.06422594142259415;0.0;0.055;0.0;1.0;0.0;0.0;327.22;3518.048;3121.7274;;
YUSCIY-subgraph-2;-325.429993438;9.2266;0.05499999999999999;0.241;0.12982344856750186;0.8527328470239983;0.017443704408499842;0.0;0.296;0.976303317535545;0.023696682464454978;0.0;0.0;162.84;1213.396;2983.7051;0.29481774262100807;0.7643713936245455
JOKXUD-subgraph-3;-458.114784049;2.4267;0.191;-0.231;0.12325193070340222;0.853162179085786;0.02358589021081194;0.0;-0.04;0.0;0.9469357249626308;0.053064275037369206;0.0;112.52;1437.22;3512.5678;0.17207564931784958;0.8456387689558764
JOJPAA-subgraph-2;-458.114783929;2.4267;0.191;-0.231;0.12325193070340222;0.853162179085786;0.02358589021081194;0.0;-0.04;0.0;0.9469413899861215;0.05305861001387851;0.0;112.52;1318.838;3512.5643;0.172075132237743;0.8456346914405187
JOJPAA-subgraph-3;-458.114784382;2.427;0.191;-0.231;0.12323906918501513;0.8531775018261505;0.023583428988834393;0.0;-0.04;0.0;0.9469413899861215;0.05305861001387851;0.0;112.52;1234.353;3512.5496;0.1720777975116915;0.845648825081271
XAWBAB-subgraph-0;-737.058727394;1.5034;0.14200000000000002;-0.217;0.0;0.9834335760261685;0.01656642397383138;0.0;-0.075;0.0;1.0;0.0;0.0;219.94;1799.318;3598.5433;;
KAKYON-subgraph-1;-737.058727802;1.5032;0.14200000000000002;-0.217;0.0;0.9834335760261685;0.01656642397383138;0.0;-0.075;0.0;1.0;0.0;0.0;219.94;2105.974;3598.5383;;
LIYMEL-subgraph-0;-595.011942432;2.7986;0.263;-0.227;0.20929987347110926;0.7446225221425559;0.04607760438633489;0.0;0.036;1.1345246122724209;-0.13452461227242074;0.0;0.0;111.88;1596.491;3499.429;0.49630333460978626;0.600622098336394
FENZEH-subgraph-1;-402.794563484;5.4084;0.21500000000000002;-0.274;0.0;0.9844961240310078;0.015503875968992251;0.0;-0.059;0.0;0.9196148210173749;0.08038517898262508;0.0;104.24;1073.762;3131.0761;0.38899826318209413;0.6195916579449559
FENZEH-subgraph-3;-402.794563464;5.4084;0.21500000000000002;-0.274;0.0;0.9844944546139766;0.015505545386023478;0.0;-0.059;0.0;0.9196232339089482;0.08037676609105181;0.0;104.24;1232.211;3131.0187;0.38899988038091543;0.6195900796216457
CEQBOP-subgraph-1;-1158.75210354;11.5605;0.10500000000000001;0.095;0.24533898305084748;0.6827330508474576;0.07192796610169493;0.0;0.2;-0.014369012911286958;0.9470012494793837;0.06736776343190337;0.0;230.52;2451.546;3080.0101;;
YAKFUO-subgraph-2;-3526.33614772;4.8786;0.06;-0.263;0.02404698581560283;0.9759530141843971;0.0;0.0;-0.042;0.0;0.9871160704014724;0.01288392959852755;0.0;276.44;2773.392;3143.1147;;
MOYGEP-subgraph-1;-785.975260702;4.8114;0.162;-0.223;0.03935540451655339;0.9606445954834466;0.0;0.0;-0.061;0.0;0.9509772162833388;0.04902278371666127;0.0;220.88;2269.722;3546.1835;0.4096650195715916;0.6926655922630862
HOCSID-subgraph-1;-1159.69077806;4.6725;0.17500000000000002;-0.226;0.0;0.983249581239531;0.01675041876046901;0.0;-0.051;0.0;0.9566458707835466;0.04335412921645341;0.0;132.71;1399.412;3148.1423;0.25794706664183437;0.7451320217969046
FOFLOD-subgraph-1;-1159.69078284;4.6729;0.17500000000000002;-0.226;0.0;0.9832513346592693;0.016748665340730662;0.0;-0.051;0.0;0.9566367001586462;0.04336329984135377;0.0;132.71;1375.204;3148.1451;0.2579492851866992;0.7451297864343848
BECPEF-subgraph-1;-1732.08423691;13.2706;0.126;0.061;0.022911488166000214;0.8737706689722252;0.10331784286177456;0.0;0.19;0.008652094717668486;0.9370446265938069;0.054303278688524595;0.0;405.68;4339.107;3108.179;;
DUHYEM-subgraph-0;-737.591800087;7.1828;0.15;-0.161;0.10867482703565726;0.8720596061734965;0.019265566790846195;0.0;0.028;0.879207263064659;0.120792736935341;0.0;0.0;195.24;2434.742;3225.6873;0.6023854643923959;0.8524358849706549
RUMVEC-subgraph-0;-689.65325932;6.3135;0.164;-0.004;0.025609756097560978;0.9600609756097561;0.014329268292682927;0.0;0.16;0.9840351441122897;0.0052501875066966654;0.010714668381013608;0.0;108.81;1568.307;3073.9506;0.43319297886579683;0.8989382882693234
RUMTUQ-subgraph-0;-689.653257998;6.3135;0.164;-0.004;0.025609756097560978;0.9600609756097561;0.014329268292682927;0.0;0.16;0.9840317222162683;0.005251312828207049;0.010716964955524596;0.0;108.81;1132.662;3073.8707;0.43319440001060505;0.8989411001358513
RUMVIG-subgraph-1;-689.660018473;8.8064;0.15;-0.0;0.013745704467353952;0.9725085910652921;0.013745704467353953;0.0;0.219;0.5431061313414254;0.4568938686585746;0.0;0.0;106.87;1128.995;3042.2566;0.3381790347400989;0.9549482790836008
RUMVAY-subgraph-1;-689.660019361;8.8066;0.15;-0.0;0.013745704467353952;0.9725085910652921;0.013745704467353953;0.0;0.219;0.5426348547717842;0.4573651452282158;0.0;0.0;106.87;1451.699;3042.2772;0.33818272138262173;0.9549541266936197
VIQWOH-subgraph-0;-709.454678678;4.336;0.129;-0.047;0.3662089927680537;0.6337910072319464;0.0;0.0;0.082;0.0;0.9852893102321021;0.014710689767898006;0.0;217.55;2238.251;3110.7385;0.18968793067547537;0.8128537200867059
VIQWAT-subgraph-1;-709.454676976;4.3357;0.129;-0.047;0.3662089927680537;0.6337910072319464;0.0;0.0;0.082;0.0;0.9852893102321021;0.014710689767898008;0.0;217.55;2259.853;3110.7258;0.18968782137220802;0.8128535000253007
FETBOY-subgraph-0;-1038.29378241;16.1375;0.111;0.113;0.18410261802123856;0.8158973819787614;0.0;0.0;0.224;1.0033515808289577;-0.003351580828957659;0.0;0.0;286.41;2980.637;3064.74;0.7030630811729094;0.8905700661372877
GUFDUG-subgraph-0;-1675.74238216;4.9678;0.17;0.164;-0.0039153439153439135;0.9906878306878307;0.013227513227513229;0.0;0.34;0.10674923900493334;0.8665896924530282;0.026661068542038417;0.0;222.16;2525.117;3389.3298;;
ETESUT-subgraph-1;-1411.2683241;8.054;0.134;-0.065;0.022083333333333333;0.9573958333333333;0.020520833333333332;0.0;0.069;0.0;0.9761099596378313;0.023890040362168647;0.0;210.77;1862.126;3146.2038;;
RUTMEY-subgraph-1;-386.750616479;0.3567;0.259;-0.224;0.25432230522945576;0.715581643543223;0.030096051227321237;0.0;0.035;0.9752605537424991;0.012422360248447206;0.012317086009053584;0.0;98.7;1401.732;3457.5472;0.4626641623232882;0.7992785240859196
RUTMIC-subgraph-2;-386.750618709;0.3563;0.259;-0.224;0.2544037578733853;0.7157040674709084;0.029892174655706198;0.0;0.035;0.9752475247524752;0.012428902464714557;0.012323572782810195;0.0;98.7;1564.295;3457.7059;0.46264598660641026;0.799134732287165
AGAXIQ-subgraph-0;-985.250539487;4.5216;0.161;-0.248;0.0;0.9883280757097792;0.011671924290220822;0.0;-0.087;0.0;0.9667731629392972;0.03322683706070287;0.0;174.3;1493.004;3193.4205;0.13904265037651262;0.860957353757548
AGAXUC-subgraph-0;-985.250539921;4.5212;0.161;-0.248;0.0;0.9883293029124172;0.011670697087582801;0.0;-0.087;0.0;0.9667731629392972;0.03322683706070287;0.0;174.29;1236.402;3193.3479;0.13905182116334489;0.8609580938823388
KIWFON-subgraph-1;-1471.9469814;11.6925;0.187;-0.103;0.03493772429807895;0.9498627823516994;0.0;0.015199493350221659;0.084;0.054423968100010774;0.8533247117146244;0.0922513201853648;0.0;203.4;2754.593;3121.8452;0.6302518293840786;0.7765110707173835
KIKJOG-subgraph-0;-1685.86109678;1.344;0.11300000000000002;0.026;0.0;0.9782210242587601;0.021778975741239888;0.0;0.176;0.0;1.0;0.0;0.0;468.77;4519.045;3096.6609;;
HEXFOH-subgraph-1;-604.630443664;3.3588;0.187;-0.229;0.3946590669199916;0.6053409330800084;0.0;0.0;-0.042;0.03598505072076882;0.9446876668446343;0.019327282434596908;0.0;117.99;1708.662;3169.1273;0.4613087591143147;0.5482436379603159
GAMQEQ-subgraph-0;-771.895394425;4.3468;0.169;-0.187;0.25248443813476035;0.7475155618652397;0.0;0.0;-0.018;-0.0218145206398926;1.0064884215236602;0.01532609911623224;0.0;158.68;1828.489;3128.6587;0.4710081715339222;0.8104878590519484
HOBBEJ-subgraph-1;-3068.75724825;11.6154;0.105;-0.01;0.2600561272217025;0.7035651179711049;0.036378754807192604;0.0;0.095;0.1925076939403587;0.7059322933248434;0.10156001273479782;0.0;178.3;1572.676;3200.512;0.13821372199585785;0.8994142833272549
BENPAL-subgraph-2;-397.402760225;1.2276;0.236;0.135;0.19125293098175147;0.7819349576919156;0.02681211132633296;0.0;0.371;1.0125805780827615;-0.012580578082761485;0.0;0.0;59.04;1071.031;3257.2038;0.31887698942411224;0.8441412815635879
XEHMUV-subgraph-0;-990.748472101;2.699;0.182;-0.194;0.32580059050647286;0.6583011583011583;0.01589825119236884;0.0;-0.012;-0.026339691189827426;0.9821752951861943;0.044164396003633054;0.0;272.06;3226.352;3134.1055;;
JOGREG-subgraph-1;-990.744303357;2.7993;0.183;-0.194;0.3213963963963964;0.6627252252252251;0.015878378378378376;0.0;-0.011;-0.03766035071201602;1.0155348946687066;0.022125456043309406;0.0;272.2;4102.468;3134.8307;;
WAHRAZ-subgraph-1;-1807.39857642;1.8832;0.193;-0.218;0.11560758082497212;0.8843924191750279;0.0;0.0;-0.025;-0.013719334961051039;0.960353447273573;0.05336588768747819;0.0;355.02;4207.672;3161.5246;;
RUMCUY-subgraph-3;-2566.09991759;3.1468;0.16599999999999998;-0.24;0.0369416769282436;0.9630583230717563;0.0;0.0;-0.074;0.01373907119336891;0.9198364936981946;0.06642443510843647;0.0;243.7;2659.54;3152.8184;;
WUGSAT-subgraph-2;-1224.24079886;2.8907;0.126;-0.056;0.0;0.9680535733889559;0.03194642661104403;0.0;0.07;0.0;0.9867600393916184;0.013239960608381661;0.0;286.07;2594.112;3132.4657;;
TERDAX-subgraph-0;-1066.94001372;2.2966;0.22599999999999998;-0.205;0.12463005590266356;0.8148635317329825;0.06050641236435382;0.0;0.021;0.2155535833148436;0.7191036165964056;0.06534280008875083;0.0;288.76;4135.33;3181.4915;;
AYAQAS-subgraph-0;-3803.42755375;4.9578;0.128;-0.066;0.0;0.9567556164961502;0.04324438350384981;0.0;0.099;0.020014295925661188;0.9799857040743387;0.0;0.0;401.08;3712.699;3169.7594;;
RIQTEQ-subgraph-0;-1198.4559478;3.277;0.174;-0.018;0.2242284274616838;0.7757715725383162;0.0;0.0;0.156;0.09297144014583755;0.8905205590439539;0.01650800081020863;0.0;123.15;1314.008;3058.9582;0.5984026453941532;0.9666007994498724
TAJLEZ-subgraph-4;-989.496256551;6.8972;0.139;-0.224;0.0;1.0;0.0;0.0;-0.085;0.0;0.9687326754629116;0.03126732453708837;0.0;265.42;2457.607;3568.1319;;
MAHZEC-subgraph-1;-588.31308306;2.8889;0.18;-0.243;0.3949161709031909;0.605083829096809;0.0;0.0;-0.063;0.0;0.9415496619864794;0.058450338013520536;0.0;141.02;1638.039;3230.3121;0.28852953602918663;0.7378672296334536
MAHZOM-subgraph-2;-588.313084685;2.889;0.18;-0.243;0.3949588922544353;0.6050411077455646;0.0;0.0;-0.063;0.0;0.9415618176146408;0.05843818238535925;0.0;141.02;1874.987;3230.2765;0.28853646139480976;0.7378366440288897
GIXRUD-subgraph-0;-742.7056346;3.9947;0.152;-0.051;0.0;0.9556045340050378;0.04439546599496221;0.0;0.101;0.0374468085106383;0.9220212765957446;0.040531914893617016;0.0;193.72;2158.37;3188.1964;0.1495024998746971;0.8666694685331895
NUMLUF-subgraph-1;-742.688124278;5.4484;0.15;-0.045;0.0;0.9540784231495073;0.045921576850492765;0.0;0.105;0.033074768368886016;0.9264167205343676;0.0405085110967464;0.0;182.49;1968.244;3199.9018;0.362467233372897;0.7921050077492867
RISYAX-subgraph-0;-556.232849765;4.7492;0.037000000000000005;-0.25;0.0;1.0;0.0;0.0;-0.094;0.0;0.9705882352941176;0.02941176470588235;0.0;173.24;2023.659;3117.1322;0.29328136362507357;0.7115686647727852
NIVBUQ-subgraph-1;-1438.42860595;1.6957;0.162;-0.218;0.1414701803051318;0.8585298196948683;0.0;0.0;-0.056;-0.014932178274250543;0.956913256582697;0.058018921691553635;0.0;337.16;3936.551;3137.4251;;
ROBHIZ-subgraph-1;-1438.43015458;1.6537;0.16;-0.216;0.120260525703652;0.8797394742963479;0.0;0.0;-0.056;0.005863118728154244;0.9353929417070695;0.05874393956477618;0.0;333.37;3301.432;3136.6711;;
ROBHAR-subgraph-2;-1438.43015446;1.6536;0.16;-0.216;0.12036283288754505;0.8796371671124549;0.0;0.0;-0.056;0.005863118728154244;0.9353929417070695;0.05874393956477618;0.0;333.37;3509.919;3136.679;;
SOYMIC-subgraph-0;-798.279075277;11.3216;0.133;0.123;0.0;0.9777287319422151;0.0;0.022271268057784916;0.256;0.0;0.9365194805194805;0.06348051948051947;0.0;110.24;1204.686;3058.6371;0.2753069245494168;0.8769668194062885
BAKBEV-subgraph-0;-641.978909048;3.6395;0.20299999999999999;-0.018;0.02646097261953412;0.9555578259092767;0.01798120147118921;0.0;0.206;0.7389110784107631;0.2475299558545301;0.013558965734706746;0.0;67.71;979.476;3487.9207;0.3952365392088289;0.6248308311934502
BAKBEV-subgraph-1;-641.978909144;3.6395;0.20299999999999999;-0.018;0.02646097261953412;0.9555578259092767;0.01798120147118921;0.0;0.206;0.739203530524325;0.24724177787117788;0.013554691604497213;0.0;67.71;1056.284;3487.9485;0.3952310074150933;0.6248401838187531
CALRUD-subgraph-1;-1378.76348239;11.9777;0.03;-0.105;0.29794336168838165;0.6495100678367611;0.05254657047485734;0.0;0.073;0.0;0.9266687891329725;0.07333121086702747;0.0;200.19;2161.435;3129.5645;0.2865047781468766;0.7468750136208883
XUNNIE-subgraph-2;-288.554312713;2.3704;0.223;-0.251;0.044486020164224094;0.9264109759900219;0.029103003845754077;0.0;-0.028;0.16389573070607552;0.7631362889983581;0.0729679802955665;0.0;71.54;844.686;3139.4661;0.2362826553879319;0.792276669844052
SIMZUM-subgraph-1;-1122.04689804;7.3664;0.106;-0.072;0.0;1.0;0.0;0.0;0.034;0.0;0.9837343273466622;0.01626567265333785;0.0;443.28;3337.669;3142.365;;
SIMZOG-subgraph-1;-1122.04689819;7.3665;0.106;-0.072;0.0;1.0;0.0;0.0;0.034;0.0;0.9837380011293055;0.016261998870694523;0.0;443.28;3522.455;3142.3677;;
ROHNOS-subgraph-2;-811.995949759;1.1465;0.256;-0.227;0.1638975238503591;0.8361024761496408;0.0;0.0;0.029;0.9845766790636622;0.015423320936337777;0.0;0.0;154.34;2092.937;3055.4196;0.3578446180048888;0.965341696052936
WOCYOE-subgraph-1;-811.995950221;1.1466;0.256;-0.227;0.1638975238503591;0.8361024761496408;0.0;0.0;0.029;0.9845749917952084;0.015425008204791597;0.0;0.0;154.34;1918.524;3055.4211;0.3578412987298055;0.9653454850262632
ROHNUY-subgraph-2;-811.995949669;1.1465;0.256;-0.227;0.1638975238503591;0.8361024761496408;0.0;0.0;0.029;0.9845800524934383;0.015419947506561676;0.0;0.0;154.34;1694.303;3055.419;0.3578452334395178;0.9653371605908101
FPASMO-subgraph-0;-6209.02733407;4.408;0.17200000000000001;-0.266;0.17698534237584776;0.8230146576241522;0.0;0.0;-0.094;0.0;0.9354534746760895;0.06454652532391049;0.0;213.21;2771.019;3122.0763;;
XIXVEH-subgraph-1;-625.966668931;6.8194;0.125;0.0;0.31097874088528293;0.6490705556126116;0.03995070350210537;0.0;0.142;1.0409528636594019;-0.05179929042067917;0.01084642676127724;0.0;153.94;1550.843;3146.5395;0.09172117313221968;0.9117473847193671
HOWKUA-subgraph-2;-445.059385378;7.2546;0.155;-0.006;0.016546987199500467;0.9465084816318036;0.036944531168696004;0.0;0.149;1.0135486668111857;-0.025579882939518753;0.012031216128332974;0.0;127.96;1438.752;3106.4699;0.37412294084322084;0.8304555684346228
KEDKIN-subgraph-2;-1163.85775067;6.7439;0.126;0.073;0.0;1.0;0.0;0.0;0.199;0.025525126296197822;0.9744748737038021;0.0;0.0;373.18;4098.035;3105.4536;;
JIMYOU-subgraph-0;-1045.71178217;5.783;0.10999999999999999;0.036;-0.004938542581211592;0.991110623353819;0.01382791922739245;0.0;0.146;0.0;0.9877551020408163;0.012244897959183675;0.0;358.68;2607.749;3111.7037;;
OWEQEP-subgraph-3;-766.284122835;1.7591;0.214;-0.238;0.4206741090596823;0.5793258909403177;0.0;0.0;-0.024;0.0;0.9498258598171528;0.05017414018284719;0.0;196.69;2269.517;3169.366;0.24741799588601754;0.8768944788264729
SUVFAQ-subgraph-1;-691.370569908;2.35;0.245;-0.217;0.2795923094741719;0.720407690525828;0.0;0.0;0.028;1.0509107893507705;-0.05091078935077065;0.0;0.0;166.19;2546.562;3485.6748;0.3481220923516723;0.9013494794972894
VAYHOV-subgraph-1;-1178.55888948;6.0434;0.14700000000000002;-0.222;0.19909949483856798;0.738304414671645;0.06259609048978694;0.0;-0.036;0.050409443794533645;0.8932255663086249;0.05636498989684142;0.0;237.67;2847.397;3697.7196;;
RAJZAD-subgraph-1;-1876.07739914;1.8868;0.191;-0.22;0.10574089355180953;0.8815277614051632;0.012731345043027234;0.0;-0.029;-0.012585812356979404;0.9695652173913044;0.043020594965675056;0.0;377.03;4037.233;3153.2685;;
ABIGIF-subgraph-1;-1876.0774007;1.8869;0.191;-0.22;0.10579077721429415;0.8815898101191177;0.012619412666588042;0.0;-0.029;-0.012585812356979404;0.9694508009153319;0.043135011441647594;0.0;377.03;4347.339;3153.2552;;
BUYROD-subgraph-4;-1876.07740103;1.8861;0.191;-0.22;0.10575336005659045;0.8816316906390002;0.012614949304409338;0.0;-0.029;-0.012582932967284372;0.9694577899794098;0.04312514298787462;0.0;377.03;4386.617;3153.2428;;
PERYUJ-subgraph-1;-665.463355334;7.7116;0.111;-0.092;0.0;0.9868657981146065;0.013134201885393496;0.0;0.019;0.0;0.9890813648293963;0.010918635170603675;0.0;177.12;2057.966;3188.2305;0.3567464843153317;0.6432535251360268
XABLOD-subgraph-2;-2030.43925449;2.717;0.141;-0.204;0.04164107603488515;0.9583589239651148;0.0;0.0;-0.042;0.0;0.9658759355575288;0.03412406444247113;0.0;526.51;4906.206;3145.0493;;
MOGHAR-subgraph-0;-3589.68769208;2.4346;0.189;-0.21;0.07141192917054985;0.9285880708294502;0.0;0.0;-0.021;-0.0660366870483602;1.0154530294608115;0.050583657587548646;0.0;343.48;4258.68;3133.2655;;
VEXKAK-subgraph-3;-668.736572891;3.8425;0.16999999999999998;-0.253;0.06930586846904838;0.9306941315309516;0.0;0.0;-0.083;0.0;0.942134590655808;0.05786540934419203;0.0;149.04;2016.731;3123.5487;0.11276181106656326;0.944226823769594
YELNEJ-subgraph-2;-1038.40094906;1.7953;0.258;-0.23;0.1852629253203712;0.8147370746796289;0.0;0.0;0.028;0.31775499190501894;0.6480302212628171;0.03421478683216406;0.0;154.65;1831.486;3082.8108;0.43509459689252844;0.7802400127192841
FIYWUF-subgraph-0;-614.868657577;4.0178;0.29700000000000004;-0.264;0.17371913412378984;0.8262808658762102;0.0;0.0;0.033;1.1063685636856369;-0.10636856368563684;0.0;0.0;107.72;1803.489;3032.4555;0.4755098662088534;0.6389724314944764
TAZHEI-subgraph-0;-614.871168884;3.9813;0.30200000000000005;-0.269;0.1715288440447467;0.8284711559552533;0.0;0.0;0.066;0.6107899807321773;0.3892100192678228;0.0;0.0;107.61;1791.59;3031.1856;0.5476295056935019;0.5478312553515277
EREFIR-subgraph-0;-1157.19884527;8.4007;0.157;-0.039;0.04164070612668743;0.9583592938733125;0.0;0.0;0.118;0.0979472751901636;0.8722517453370846;0.029800979472751902;0.0;104.5;1074.556;3628.2618;0.2848739167578111;0.8158876309298183
REDXUW-subgraph-1;-898.984095022;2.0229;0.186;-0.222;0.2394716899426221;0.7035834145285266;0.05694489552885137;0.0;-0.036;0.02056526998790278;0.9120202353458704;0.06741449466622677;0.0;217.88;2632.768;3136.7299;;
GETDUF-subgraph-1;-898.983193833;1.584;0.18;-0.21;0.13775566611387505;0.7978993919292426;0.06434494195688226;0.0;-0.03;0.02837647568504278;0.9138958085129427;0.057727715802014516;0.0;214.61;2598.089;3136.4728;0.4717038940854524;0.8988238504719155
FEGQIU-subgraph-0;-2433.66849456;1.9893;0.181;-0.212;0.14383483517736967;0.8561651648226304;0.0;0.0;-0.031;0.0;0.9346349745331071;0.06536502546689303;0.0;459.77;4489.862;3140.9861;;
HIBNIP-subgraph-0;-2433.66849488;1.9893;0.181;-0.212;0.1438184306569343;0.8561815693430658;0.0;0.0;-0.031;0.0;0.9346349745331071;0.06536502546689303;0.0;459.77;4951.389;3140.9932;;
XIYYAJ-subgraph-2;-590.736471591;3.2775;0.188;-0.222;0.4283666041689644;0.5716333958310356;0.0;0.0;-0.034;0.0;0.9291816778178076;0.07081832218219249;0.0;144.1;1663.426;3212.8139;0.17682684435272894;0.9129434549738771
WUQZUF-subgraph-4;-3088.96074169;4.2397;0.0040000000000000036;-0.239;0.0;1.0;0.0;0.0;-0.04;0.0;1.0;0.0;0.0;428.07;4365.586;3151.4888;;
LOWWOM-subgraph-2;-909.436154499;9.479;0.16000000000000003;-0.234;0.04309521282241799;0.9271839507483283;0.02972083642925379;0.0;-0.074;0.0;0.9837894736842105;0.016210526315789474;0.0;209.6;1913.275;3564.8746;;
XIYHAO-subgraph-0;-2189.13822334;0.6878;0.21200000000000002;-0.113;0.0;0.8838578462855919;0.11614215371440804;0.0;0.099;0.21096594559862927;0.7244591989719427;0.06457485542942815;0.0;182.33;2444.443;3075.6376;0.31368967382969315;0.9710811791693388
ADESIL-subgraph-3;-2189.1383157;0.4578;0.21400000000000002;-0.115;0.0;0.8814039677349029;0.118596032265097;0.0;0.099;0.214567980348179;0.7207091744099113;0.06472284524190963;0.0;182.51;2516.187;3075.8296;0.3090282710599182;0.9848072676255529
RINXET-subgraph-2;-653.764328081;3.6161;0.253;-0.226;0.10299912434325745;0.8624124343257444;0.034588441330998254;0.0;0.027;0.9150374376039934;0.08496256239600664;0.0;0.0;138.45;1818.056;3687.6033;0.3426028718487063;0.8144095159860011
RINWUI-subgraph-2;-653.748556794;1.4789;0.247;-0.218;0.17090989594863848;0.8020810272304627;0.027009076820898825;0.0;0.048;1.0135866563570086;-0.013586656357008724;0.0;0.0;136.87;1857.781;3721.5253;0.28243578663376095;0.8539449640932706
CUXMUD-subgraph-0;-2132.59539604;5.5261;0.158;0.036;0.0;1.0;0.0;0.0;0.194;0.0;0.9696017947279865;0.030398205272013465;0.0;254.74;2638.985;3097.9658;;
LAYXUG-subgraph-0;-1080.48511753;7.8074;0.14500000000000002;-0.063;0.0;0.9820848611838658;0.017915138816134105;0.0;0.082;0.0;1.0;0.0;0.0;214.18;1951.12;3488.0718;0.4157799981400871;0.6306686133988479
LAYXUG-subgraph-1;-1080.48511751;7.8074;0.14500000000000002;-0.063;0.0;0.9820848611838658;0.017915138816134105;0.0;0.082;0.0;1.0;0.0;0.0;214.18;2174.104;3488.072;0.4157806078062385;0.6306675871262588
YIKBEA-subgraph-1;-647.736853833;2.045;0.202;-0.267;0.021191045424907632;0.966855031514888;0.011953923060204303;0.0;-0.065;0.016798732171156894;0.9250924458531431;0.05810882197569995;0.0;138.58;2015.596;3136.9451;0.124912947876862;0.9858905080199912
YIKBOK-subgraph-1;-647.736712405;2.3962;0.202;-0.267;0.037128712871287134;0.9509255273353423;0.011945759793370642;0.0;-0.065;0.01835436437584733;0.9243925331108563;0.05725310251329649;0.0;138.81;1349.82;3136.8943;0.10235595446372277;0.967967080356695
XEDWEJ-subgraph-0;-647.736884436;2.0792;0.202;-0.267;0.021161150298426478;0.9669017905588715;0.011937059142702116;0.0;-0.065;0.01754202777487731;0.9250287146287981;0.05742925759632453;0.0;139.63;1467.33;3136.8947;0.09070855913606547;0.9853011021754114
KUGSEL-subgraph-2;-1349.89998099;0.9604;0.194;-0.217;0.13788955713504647;0.8621104428649535;0.0;0.0;-0.023;-0.005174644243208278;0.9424908855697989;0.06268375867340938;0.0;321.3;3342.455;3129.8622;;
KAJGOS-subgraph-1;-824.767444768;3.7467;0.16799999999999998;-0.023;0.2688294245273272;0.6949064986052278;0.036264076867445;0.0;0.145;0.07367408041060736;0.8684773310521814;0.057848588537211296;0.0;116.39;1557.806;3406.8371;0.1478075733422414;0.9116209993095656
